timestamp,s_CPU (%),s_MEM (%),s_pods,decision_action,decision_action_by,epsilon,s'_CPU (%),s'_MEM (%),s'_pods,s'_latency (ms),s'_drop_packets (%),is_done,reward
2024-12-23 17:42:42.512093,53.97,132.95,1,0,Random,0.5,53.97,132.95,1,785.5,0.0,True,-0.275988
2024-12-23 17:42:42.558092,59.65,141.71,1,0,Random,0.5,59.65,141.71,1,850.3333333333334,0.0,True,-0.292969
2024-12-23 17:42:42.608667,50.36,115.99,1,0,Random,0.5,50.36,115.99,1,770.3333333333334,0.0,True,-0.271927
2024-12-23 17:42:42.660734,50.04,110.6,1,0,Random,0.5,50.04,110.6,1,1150.3333333333333,0.0,True,-0.364505
2024-12-23 17:42:42.720815,80.95,106.98,1,0,Random,0.5,80.95,106.98,1,870.6666666666666,0.0,True,-0.298172
2024-12-23 17:42:42.781387,45.32,111.92,1,0,Policy,0.5,45.32,111.92,1,826.3333333333334,0.0,True,-0.286754
2024-12-23 17:42:42.841383,59.97,119.01,1,0,Policy,0.5,59.97,119.01,1,859.5,0.0,True,-0.295322
2024-12-23 17:42:42.897440,53.04,107.42,1,1,Policy,0.5,42.84,88.63,2,8059.333333333333,16.666667,True,-2.74638
2024-12-23 17:42:42.940438,61.78,137.04,2,-1,Policy,0.5,33.17,128.83,1,933.6666666666666,0.0,True,-0.313942
2024-12-23 17:42:42.992018,64.65,135.94,1,0,Policy,0.5,64.65,135.94,1,910.5,0.0,True,-0.308204
2024-12-23 17:42:43.042015,74.0,138.5,1,0,Random,0.5,74.0,138.5,1,884.1666666666666,0.0,True,-0.301596
2024-12-23 17:42:43.080628,52.63,126.84,1,0,Policy,0.5,52.63,126.84,1,955.3333333333334,0.0,True,-0.319247
2024-12-23 17:42:43.126580,61.39,106.97,1,0,Random,0.5,61.39,106.97,1,909.5,0.0,True,-0.307954
2024-12-23 17:42:43.172577,48.37,99.91,1,0,Random,0.5,48.37,99.91,1,858.5,0.0,True,-0.295066
2024-12-23 17:42:43.219130,54.58,100.36,1,0,Random,0.5,54.58,100.36,1,742.3333333333334,0.0,True,-0.264337
2024-12-23 17:42:43.265286,49.81,105.27,1,0,Policy,0.5,49.81,105.27,1,807.5,0.0,True,-0.281819
2024-12-23 17:42:43.315282,71.9,102.43,1,0,Policy,0.5,71.9,102.43,1,987.6666666666666,0.0,True,-0.327055
2024-12-23 17:42:43.385364,52.35,100.83,1,1,Policy,0.5,50.34,107.42,2,5261.5,0.0,True,-1.203348
2024-12-23 17:42:43.437361,60.62,111.97,1,0,Random,0.5,60.62,111.97,1,1134.8333333333333,0.0,True,-0.361061
2024-12-23 17:42:43.496459,65.14,108.95,1,0,Random,0.5,65.14,108.95,1,975.1666666666666,0.0,True,-0.324052
2024-12-23 17:42:43.548457,66.98,119.34,1,0,Random,0.5,66.98,119.34,1,842.6666666666666,0.0,True,-0.290992
2024-12-23 17:42:43.597064,67.1,107.38,1,0,Random,0.5,67.1,107.38,1,907.8333333333334,0.0,True,-0.307539
2024-12-23 17:42:43.647061,71.54,115.34,1,0,Policy,0.5,71.54,115.34,1,879.6666666666666,0.0,True,-0.300457
2024-12-23 17:42:43.693652,54.23,111.75,1,0,Random,0.5,70.35,115.02,1,857.6666666666666,0.0,True,-0.294852
2024-12-23 17:42:43.767649,75.32,142.04,1,0,Random,0.5,75.32,142.04,1,820.8333333333334,0.0,True,-0.285318
2024-12-23 17:42:43.815819,63.01,100.95,1,0,Policy,0.5,63.01,100.95,1,923.8333333333334,0.0,True,-0.311515
2024-12-23 17:42:43.870326,56.0,110.07,1,0,Random,0.5,56.0,110.07,1,1076.1666666666667,0.0,True,-0.347794
2024-12-23 17:42:43.925324,68.44,151.32,1,0,Random,0.5,68.44,151.32,1,818.1666666666666,0.0,True,-0.28462
2024-12-23 17:42:43.972321,61.66,151.66,1,0,Random,0.5,61.66,151.66,1,853.8333333333334,0.0,True,-0.293869
2024-12-23 17:42:44.025280,63.71,112.05,1,0,Policy,0.5,48.51,134.97,1,877.5,0.0,True,-0.299908
2024-12-23 17:42:44.075402,56.48,112.47,1,0,Random,0.5,56.48,112.47,1,728.1666666666666,0.0,True,-0.26045
2024-12-23 17:42:44.122399,66.01,111.0,1,0,Random,0.5,66.01,111.0,1,786.0,0.0,True,-0.276122
2024-12-23 17:42:44.175396,55.83,132.07,1,0,Policy,0.5,55.83,132.07,1,925.8333333333334,0.0,True,-0.312009
2024-12-23 17:42:44.221998,46.54,109.11,1,0,Policy,0.5,46.54,109.11,1,841.3333333333334,0.0,True,-0.290648
2024-12-23 17:42:44.263999,62.0,112.81,1,0,Random,0.5,62.0,112.81,1,835.6666666666666,0.0,True,-0.28918
2024-12-23 17:42:44.304993,50.98,135.5,1,0,Random,0.5,50.98,135.5,1,800.6666666666666,0.0,True,-0.280015
2024-12-23 17:42:44.361991,61.13,111.94,1,0,Random,0.5,61.13,111.94,1,733.0,0.0,True,-0.26178
2024-12-23 17:42:44.417988,60.96,110.86,1,1,Policy,0.5,43.73,89.69,2,6634.166666666667,16.666667,True,-2.664891
2024-12-23 17:42:44.464985,35.96,66.8,1,0,Random,0.5,59.01,101.77,1,1042.1666666666667,0.0,True,-0.339933
2024-12-23 17:42:44.511983,64.43,106.6,1,1,Policy,0.5,53.71,88.71,2,1417.6666666666667,0.0,True,-0.750293
2024-12-23 17:42:44.569979,50.24,103.78,2,0,Policy,0.5,34.94,113.6,2,3103.1666666666665,0.0,True,-1.002123
2024-12-23 17:42:44.620489,73.79,114.48,2,-1,Random,0.5,0.14,118.87,1,959.6666666666666,0.0,True,-0.320301
2024-12-23 17:42:44.671489,47.63,107.23,1,0,Random,0.5,77.01,107.51,1,836.3333333333334,0.0,True,-0.289353
2024-12-23 17:42:44.716491,53.96,106.01,1,0,Random,0.5,53.96,106.01,1,860.3333333333334,0.0,True,-0.295535
2024-12-23 17:42:44.764483,55.77,104.47,1,0,Random,0.5,55.77,104.47,1,963.3333333333334,0.0,True,-0.321191
2024-12-23 17:42:44.806017,59.31,103.56,1,0,Policy,0.5,59.31,103.56,1,1060.0,0.0,True,-0.344073
2024-12-23 17:42:44.861008,49.8,146.59,1,0,Random,0.5,49.8,146.59,1,892.6666666666666,0.0,True,-0.303739
2024-12-23 17:42:44.913005,58.51,112.06,1,0,Random,0.5,58.51,112.06,1,885.0,0.0,True,-0.301806
2024-12-23 17:42:44.957001,49.58,108.61,1,0,Policy,0.5,49.58,108.61,1,829.8333333333334,0.0,True,-0.287665
2024-12-23 17:42:44.999000,58.41,146.7,1,0,Random,0.5,54.56,107.97,1,999.5,0.0,True,-0.329881
2024-12-23 17:42:45.055997,49.07,113.02,1,0,Policy,0.5,49.07,113.02,1,866.0,0.0,True,-0.296983
2024-12-23 17:42:45.102995,71.79,107.6,1,0,Policy,0.5,71.79,107.6,1,863.0,0.0,True,-0.296217
2024-12-23 17:42:45.151992,46.09,101.73,1,0,Random,0.5,46.09,101.73,1,977.3333333333334,0.0,True,-0.324574
2024-12-23 17:42:45.201632,37.15,111.55,1,0,Policy,0.5,37.15,111.55,1,1477.5,0.0,True,-0.431932
2024-12-23 17:42:45.249630,64.14,108.99,1,0,Policy,0.5,64.14,108.99,1,804.1666666666666,0.0,True,-0.28094
2024-12-23 17:42:45.289628,57.86,140.07,1,0,Random,0.5,57.86,140.07,1,786.0,0.0,True,-0.276122
2024-12-23 17:42:45.341625,43.91,107.43,1,0,Random,0.5,43.91,107.43,1,834.5,0.0,True,-0.288878
2024-12-23 17:42:45.465403,44.85,107.13,1,0,Policy,0.5,57.12,115.55,1,866.3333333333334,0.0,True,-0.297068
2024-12-23 17:42:45.517139,65.1,103.23,1,0,Policy,0.5,65.1,103.23,1,754.1666666666666,0.0,True,-0.267559
2024-12-23 17:42:45.571137,51.77,105.29,1,0,Random,0.5,51.77,105.29,1,830.5,0.0,True,-0.287838
2024-12-23 17:42:45.626652,54.31,111.62,1,1,Policy,0.5,73.26,106.78,2,4720.0,0.0,True,-1.160285
2024-12-23 17:42:45.682649,46.21,103.34,2,0,Policy,0.5,46.21,103.34,2,1129.3333333333333,0.0,True,-0.689833
2024-12-23 17:42:45.735163,26.96,108.72,2,0,Random,0.5,26.96,108.72,2,1928.6666666666667,0.0,True,-0.841581
2024-12-23 17:42:45.788672,69.5,107.3,2,-1,Random,0.5,66.94,109.45,1,1068.3333333333333,0.0,True,-0.345995
2024-12-23 17:42:45.834670,51.97,128.44,1,0,Random,0.5,51.97,128.44,1,1094.5,0.0,True,-0.35198
2024-12-23 17:42:45.885667,55.21,107.5,1,0,Policy,0.5,55.21,107.5,1,920.1666666666666,0.0,True,-0.310606
2024-12-23 17:42:45.933666,41.01,101.34,1,0,Policy,0.5,72.31,105.34,1,761.0,0.0,True,-0.26941
2024-12-23 17:42:45.978663,68.11,136.79,1,0,Policy,0.5,68.11,136.79,1,801.3333333333334,0.0,True,-0.280192
2024-12-23 17:42:46.021522,63.4,105.62,1,1,Policy,0.5,46.9,108.37,2,4656.833333333333,0.0,True,-1.154998
2024-12-23 17:42:46.075583,23.38,88.96,2,-1,Random,0.5,46.64,109.78,1,1008.3333333333334,0.0,True,-0.33198
2024-12-23 17:42:46.118604,69.06,107.3,1,0,Policy,0.5,69.06,107.3,1,785.5,0.0,True,-0.275988
2024-12-23 17:42:46.165603,45.41,106.93,1,0,Policy,0.5,45.41,106.93,1,930.6666666666666,0.0,True,-0.313203
2024-12-23 17:42:46.208607,54.43,110.54,1,0,Random,0.5,54.43,110.54,1,1023.6666666666666,0.0,True,-0.335601
2024-12-23 17:42:46.259616,40.58,110.32,1,0,Random,0.5,40.58,110.32,1,999.6666666666666,0.0,True,-0.329921
2024-12-23 17:42:46.309701,55.83,109.62,1,0,Policy,0.5,55.83,109.62,1,805.8333333333334,0.0,True,-0.281379
2024-12-23 17:42:46.353699,53.13,101.47,1,0,Policy,0.5,53.13,101.47,1,950.0,0.0,True,-0.317946
2024-12-23 17:42:46.399697,46.32,112.97,1,0,Policy,0.5,46.32,112.97,1,829.5,0.0,True,-0.287578
2024-12-23 17:42:46.454693,56.52,107.41,1,0,Policy,0.5,56.52,107.41,1,874.3333333333334,0.0,True,-0.299105
2024-12-23 17:42:46.499690,62.24,149.92,1,0,Random,0.5,62.24,149.92,1,881.1666666666666,0.0,True,-0.300837
2024-12-23 17:42:46.538689,43.33,105.14,1,0,Policy,0.5,52.11,111.79,1,1049.3333333333333,0.0,True,-0.341601
2024-12-23 17:42:46.597200,56.01,111.67,1,0,Random,0.5,56.01,111.67,1,905.5,0.0,True,-0.306956
2024-12-23 17:42:46.646198,47.05,106.83,1,0,Policy,0.5,47.05,106.83,1,958.6666666666666,0.0,True,-0.320058
2024-12-23 17:42:46.696198,52.82,111.52,1,0,Policy,0.5,52.82,111.52,1,950.0,0.0,True,-0.317946
2024-12-23 17:42:46.738195,60.81,106.53,1,0,Random,0.5,60.81,106.53,1,855.3333333333334,0.0,True,-0.294254
2024-12-23 17:42:46.783194,50.56,110.24,1,0,Policy,0.5,50.56,110.24,1,848.3333333333334,0.0,True,-0.292454
2024-12-23 17:42:46.828200,54.6,109.88,1,0,Random,0.5,37.96,110.24,1,878.3333333333334,0.0,True,-0.30012
2024-12-23 17:42:46.887197,52.17,151.93,1,0,Policy,0.5,52.17,151.93,1,791.8333333333334,0.0,True,-0.277674
2024-12-23 17:42:46.948195,45.25,109.01,1,1,Policy,0.5,28.34,106.98,2,9865.666666666666,0.0,True,-1.465763
2024-12-23 17:42:46.996193,86.2,104.74,1,0,Policy,0.5,86.2,104.74,1,917.3333333333334,0.0,True,-0.309903
2024-12-23 17:42:47.100188,60.65,108.99,1,1,Policy,0.5,42.92,104.98,2,934.0,0.0,True,-0.644024
2024-12-23 17:42:47.151186,31.88,123.1,2,-1,Random,0.5,64.46,101.9,1,882.1666666666666,0.0,True,-0.30109
2024-12-23 17:42:47.198183,42.05,104.29,1,0,Policy,0.5,42.05,104.29,1,827.0,0.0,True,-0.286927
2024-12-23 17:42:47.244180,53.79,101.9,1,0,Random,0.5,37.94,85.75,1,1057.0,0.0,True,-0.343379
2024-12-23 17:42:47.291714,78.22,104.35,1,0,Policy,0.5,78.22,104.35,1,753.6666666666666,0.0,True,-0.267424
2024-12-23 17:42:47.340706,80.32,104.81,1,1,Policy,0.5,64.47,85.6,2,3196.1666666666665,0.0,True,-1.012794
2024-12-23 17:42:47.389703,48.33,109.86,2,-1,Policy,0.5,0.14,109.03,1,751.6666666666666,0.0,True,-0.26688
2024-12-23 17:42:47.441700,63.49,104.3,1,0,Random,0.5,63.49,104.3,1,1892.8333333333333,0.0,True,-0.505719
2024-12-23 17:42:47.496698,70.95,104.16,1,0,Random,0.5,70.95,104.16,1,1053.6666666666667,0.0,True,-0.342607
2024-12-23 17:42:47.543698,56.64,104.3,1,0,Policy,0.5,56.64,104.3,1,890.8333333333334,0.0,True,-0.303277
2024-12-23 17:42:47.597694,61.31,138.01,1,0,Random,0.5,61.31,138.01,1,941.6666666666666,0.0,True,-0.315908
2024-12-23 17:42:47.640692,45.07,103.84,1,0,Random,0.5,45.07,103.84,1,781.6666666666666,0.0,True,-0.274965
2024-12-23 17:42:47.692807,47.37,104.73,1,0,Policy,0.5,47.37,104.73,1,1024.5,0.0,True,-0.335797
2024-12-23 17:42:47.740805,58.69,116.72,1,0,Random,0.5,58.69,116.72,1,815.6666666666666,0.0,True,-0.283965
2024-12-23 17:42:47.787802,49.87,105.55,1,1,Policy,0.5,27.54,85.58,2,6297.0,16.666667,True,-2.643386
2024-12-23 17:42:47.824329,29.86,104.8,2,-1,Random,0.5,53.68,107.03,1,970.1666666666666,0.0,True,-0.322845
2024-12-23 17:42:47.864328,67.98,101.69,1,0,Random,0.5,67.98,101.69,1,900.1666666666666,0.0,True,-0.305622
2024-12-23 17:42:47.901851,49.97,104.42,1,0,Random,0.5,49.97,104.42,1,827.0,0.0,True,-0.286927
2024-12-23 17:42:47.957836,71.48,145.8,1,0,Random,0.5,46.62,100.83,1,882.6666666666666,0.0,True,-0.301217
2024-12-23 17:42:48.007832,46.35,100.34,1,0,Random,0.5,46.35,100.34,1,756.1666666666666,0.0,True,-0.268102
2024-12-23 17:42:48.049833,58.77,99.86,1,0,Random,0.5,58.77,99.86,1,731.8333333333334,0.0,True,-0.261459
2024-12-23 17:42:48.102344,59.9,107.86,1,0,Policy,0.5,59.9,107.86,1,772.5,0.0,True,-0.272509
2024-12-23 17:42:48.143343,43.39,99.26,1,0,Policy,0.5,43.39,99.26,1,805.0,0.0,True,-0.28116
2024-12-23 17:42:48.186349,67.06,108.74,1,0,Policy,0.5,67.06,108.74,1,888.1666666666666,0.0,True,-0.302605
2024-12-23 17:42:48.226854,52.12,105.87,1,0,Random,0.5,52.12,105.87,1,956.6666666666666,0.0,True,-0.319571
2024-12-23 17:42:48.266766,58.44,107.16,1,0,Policy,0.5,58.44,107.16,1,898.3333333333334,0.0,True,-0.305162
2024-12-23 17:42:48.312765,51.25,103.88,1,1,Policy,0.5,66.06,131.33,2,2528.5,0.0,True,-0.930288
2024-12-23 17:42:48.351764,51.66,125.24,2,0,Policy,0.5,51.66,125.24,2,2433.5,0.0,True,-0.917294
2024-12-23 17:42:48.397759,24.52,106.34,2,-1,Policy,0.5,33.98,102.9,1,905.0,0.0,True,-0.306831
2024-12-23 17:42:48.450758,50.96,106.04,1,0,Random,0.5,50.96,106.04,1,763.1666666666666,0.0,True,-0.269996
2024-12-23 17:42:48.503755,53.17,108.15,1,0,Policy,0.5,53.17,108.15,1,773.5,0.0,True,-0.272778
2024-12-23 17:42:48.590749,52.66,106.39,1,0,Random,0.5,52.66,106.39,1,696.8333333333334,0.0,True,-0.251739
2024-12-23 17:42:48.633750,46.94,89.33,1,0,Random,0.5,46.94,89.33,1,755.8333333333334,0.0,True,-0.268011
2024-12-23 17:42:48.678748,49.05,103.73,1,0,Random,0.5,49.05,103.73,1,830.8333333333334,0.0,True,-0.287925
2024-12-23 17:42:48.718748,46.63,105.32,1,0,Random,0.5,46.63,105.32,1,810.3333333333334,0.0,True,-0.282564
2024-12-23 17:42:48.756742,48.41,144.22,1,0,Policy,0.5,40.46,108.36,1,849.6666666666666,0.0,True,-0.292798
2024-12-23 17:42:48.802739,56.37,104.59,1,1,Policy,0.5,65.82,100.17,2,3308.0,0.0,True,-1.025316
2024-12-23 17:42:48.843737,17.18,106.04,2,-1,Policy,0.5,34.23,106.63,1,973.6666666666666,0.0,True,-0.32369
2024-12-23 17:42:48.892255,60.29,116.39,1,0,Random,0.5,60.29,116.39,1,819.5,0.0,True,-0.284969
2024-12-23 17:42:48.937252,50.45,109.31,1,0,Policy,0.5,50.45,109.31,1,753.8333333333334,0.0,True,-0.267469
2024-12-23 17:42:48.990251,34.79,101.62,1,0,Random,0.5,54.34,105.85,1,878.1666666666666,0.0,True,-0.300077
2024-12-23 17:42:49.046246,53.39,107.9,1,0,Policy,0.5,53.39,107.9,1,925.0,0.0,True,-0.311803
2024-12-23 17:42:49.091771,45.19,142.91,1,0,Random,0.5,45.19,142.91,1,777.8333333333334,0.0,True,-0.27394
2024-12-23 17:42:49.141767,51.41,116.78,1,0,Random,0.5,51.41,116.78,1,838.6666666666666,0.0,True,-0.289958
2024-12-23 17:42:49.192762,56.33,109.43,1,0,Policy,0.5,56.33,109.43,1,812.0,0.0,True,-0.283002
2024-12-23 17:42:49.233192,48.67,103.61,1,0,Random,0.5,48.67,103.61,1,804.3333333333334,0.0,True,-0.280984
2024-12-23 17:42:49.282323,45.92,105.81,1,0,Random,0.5,50.21,103.64,1,784.3333333333334,0.0,True,-0.275677
2024-12-23 17:42:49.328032,48.72,116.33,1,1,Policy,0.5,44.92,86.27,2,2067.0,0.0,True,-0.863553
2024-12-23 17:42:49.379582,34.54,98.0,2,0,Random,0.5,33.02,98.23,2,2087.1666666666665,0.0,True,-0.866674
2024-12-23 17:42:49.428581,63.19,105.85,2,0,Policy,0.5,63.19,105.85,2,2311.6666666666665,0.0,True,-0.900094
2024-12-23 17:42:49.485577,24.92,104.76,2,0,Policy,0.5,24.92,104.76,2,1860.6666666666667,0.0,True,-0.830396
2024-12-23 17:42:49.538575,35.13,105.54,2,0,Random,0.5,35.13,105.54,2,1569.3333333333333,0.0,True,-0.77926
2024-12-23 17:42:49.582574,38.3,103.34,2,-1,Random,0.5,16.73,105.78,1,1284.3333333333333,0.0,True,-0.393285
2024-12-23 17:42:49.630085,70.16,122.31,1,0,Policy,0.5,70.16,122.31,1,759.0,0.0,True,-0.268869
2024-12-23 17:42:49.684083,46.89,103.1,1,0,Policy,0.5,55.01,102.18,1,868.6666666666666,0.0,True,-0.297663
2024-12-23 17:42:49.732080,57.28,101.36,1,0,Policy,0.5,57.28,101.36,1,687.0,0.0,True,-0.248972
2024-12-23 17:42:49.772078,51.14,128.95,1,0,Random,0.5,51.14,128.95,1,713.3333333333334,0.0,True,-0.256346
2024-12-23 17:42:49.815095,47.76,145.58,1,0,Random,0.5,47.76,145.58,1,944.6666666666666,0.0,True,-0.316643
2024-12-23 17:42:49.866074,53.51,109.07,1,0,Policy,0.5,53.51,109.07,1,710.1666666666666,0.0,True,-0.255465
2024-12-23 17:42:49.911145,61.6,153.27,1,0,Policy,0.5,61.6,153.27,1,990.6666666666666,0.0,True,-0.327773
2024-12-23 17:42:49.972143,71.8,104.48,1,1,Policy,0.5,46.28,84.48,2,10030.0,0.0,True,-1.472909
2024-12-23 17:42:50.025138,108.86,107.68,2,1,Policy,0.5,38.71,80.18,3,10630.5,16.666667,True,-3.058361
2024-12-23 17:42:50.060136,80.46,106.12,2,1,Policy,0.5,36.43,95.72,3,4537.5,33.333333,True,-3.021393
2024-12-23 17:42:50.112712,19.48,100.3,2,-1,Random,0.5,38.83,104.71,1,1069.3333333333333,0.0,True,-0.346225
2024-12-23 17:42:50.156711,69.31,103.72,1,0,Random,0.5,69.31,103.72,1,1072.3333333333333,0.0,True,-0.346915
2024-12-23 17:42:50.201706,54.55,110.49,1,1,Policy,0.5,65.2,88.96,2,2620.5,0.0,True,-0.942542
2024-12-23 17:42:50.272216,39.18,115.12,2,0,Policy,0.5,46.85,125.88,2,1885.1666666666667,0.0,True,-0.834456
2024-12-23 17:42:50.356726,41.96,110.46,2,-1,Random,0.5,6.2,106.1,1,1044.3333333333333,0.0,True,-0.340438
2024-12-23 17:42:50.418721,70.96,107.9,1,0,Random,0.5,66.84,109.9,1,1152.1666666666667,0.0,True,-0.364911
2024-12-23 17:42:50.466722,58.33,108.83,1,0,Random,0.5,58.33,108.83,1,969.1666666666666,0.0,True,-0.322603
2024-12-23 17:42:50.563499,70.99,108.84,1,1,Policy,0.5,58.36,109.37,2,1231.5,0.0,True,-0.712145
2024-12-23 17:42:50.621497,54.2,146.83,2,-1,Policy,0.5,0.23,106.85,1,1126.5,0.0,True,-0.359199
2024-12-23 17:42:50.666040,68.84,107.59,1,0,Random,0.5,68.84,107.59,1,943.6666666666666,0.0,True,-0.316398
2024-12-23 17:42:50.713001,71.42,105.66,1,0,Policy,0.5,43.87,105.74,1,826.8333333333334,0.0,True,-0.286884
2024-12-23 17:42:50.755435,50.99,108.55,1,0,Random,0.5,50.99,108.55,1,921.3333333333334,0.0,True,-0.310896
2024-12-23 17:42:50.792228,66.75,107.82,1,0,Random,0.5,66.75,107.82,1,1014.3333333333334,0.0,True,-0.3334
2024-12-23 17:42:50.838826,65.23,105.18,1,0,Random,0.5,65.23,105.18,1,983.0,0.0,True,-0.325936
2024-12-23 17:42:50.882385,51.57,107.26,1,0,Policy,0.5,51.57,107.26,1,985.8333333333334,0.0,True,-0.326616
2024-12-23 17:42:50.927968,61.47,146.05,1,0,Random,0.5,61.47,146.05,1,982.5,0.0,True,-0.325816
2024-12-23 17:42:50.972965,38.05,108.25,1,0,Policy,0.5,38.05,108.25,1,927.1666666666666,0.0,True,-0.312339
2024-12-23 17:42:51.024729,55.64,106.37,1,1,Policy,0.5,38.06,65.81,1,6794.166666666667,0.0,True,-0.97759
2024-12-23 17:42:51.076718,35.34,104.19,2,0,Policy,0.5,36.18,125.09,2,1825.5,0.0,True,-0.824507
2024-12-23 17:42:51.124720,48.39,105.4,2,-1,Policy,0.5,11.91,103.17,1,1155.1666666666667,0.0,True,-0.365574
2024-12-23 17:42:51.173715,77.62,110.19,1,0,Random,0.5,76.17,108.0,1,865.0,0.0,True,-0.296728
2024-12-23 17:42:51.218258,79.16,106.77,1,0,Random,0.5,79.16,106.77,1,1065.0,0.0,True,-0.345227
2024-12-23 17:42:51.260255,84.0,102.21,1,0,Random,0.5,84.0,102.21,1,1174.3333333333333,0.0,True,-0.369789
2024-12-23 17:42:51.303833,69.16,108.04,1,0,Random,0.5,69.16,108.04,1,816.1666666666666,0.0,True,-0.284096
2024-12-23 17:42:51.353830,48.39,108.37,1,1,Policy,0.5,37.65,107.14,2,3971.3333333333335,0.0,True,-1.093499
2024-12-23 17:42:51.405835,46.32,101.84,2,1,Policy,0.5,36.19,91.7,3,4575.5,16.666667,True,-2.708317
2024-12-23 17:42:51.455833,55.33,120.77,3,-1,Random,0.5,32.28,104.41,2,1118.8333333333333,0.0,True,-0.687479
2024-12-23 17:42:51.512673,37.02,108.6,2,-1,Random,0.5,0.18,103.2,1,1085.0,0.0,True,-0.349816
2024-12-23 17:42:51.570667,69.79,107.22,1,0,Random,0.5,69.79,107.22,1,1048.0,0.0,True,-0.341291
2024-12-23 17:42:51.617241,56.18,111.36,1,0,Policy,0.5,56.18,111.36,1,909.8333333333334,0.0,True,-0.308037
2024-12-23 17:42:51.669562,66.08,121.14,1,0,Policy,0.5,66.08,121.14,1,1199.5,0.0,True,-0.375268
2024-12-23 17:42:51.722129,76.41,118.28,1,0,Random,0.5,65.86,120.36,1,1985.6666666666667,0.0,True,-0.520758
2024-12-23 17:42:51.777126,93.92,120.7,1,0,Random,0.5,87.23,109.08,1,1433.6666666666667,0.0,True,-0.423433
2024-12-23 17:42:51.828123,110.01,145.31,1,0,Policy,0.5,110.01,145.31,1,1978.8333333333333,0.0,True,-0.519667
2024-12-23 17:42:51.877122,94.96,107.66,1,0,Policy,0.5,94.96,107.66,1,2513.833333333333,0.0,True,-0.598305
2024-12-23 17:42:51.930630,77.76,145.47,1,0,Random,0.5,77.76,145.47,1,1045.8333333333333,0.0,True,-0.340787
2024-12-23 17:42:51.976628,64.96,136.23,1,0,Random,0.5,64.96,136.23,1,955.0,0.0,True,-0.319166
2024-12-23 17:42:52.030216,63.02,107.93,1,0,Random,0.5,63.02,107.93,1,938.1666666666666,0.0,True,-0.315049
2024-12-23 17:42:52.140891,45.94,138.13,1,0,Random,0.5,65.17,111.03,1,888.3333333333334,0.0,True,-0.302647
2024-12-23 17:42:52.178890,53.64,109.29,1,0,Policy,0.5,53.64,109.29,1,1013.8333333333334,0.0,True,-0.333282
2024-12-23 17:42:52.222887,78.4,150.28,1,0,Policy,0.5,78.4,150.28,1,862.1666666666666,0.0,True,-0.296004
2024-12-23 17:42:52.270885,57.48,114.0,1,1,Policy,0.5,71.12,141.28,2,3209.333333333333,16.666667,True,-2.381461
2024-12-23 17:42:52.312591,53.88,109.35,2,1,Policy,0.5,57.44,109.47,3,4104.333333333333,0.0,True,-1.299106
2024-12-23 17:42:52.358596,67.26,112.16,2,1,Policy,0.5,32.07,104.85,3,2079.1666666666665,33.333333,True,-2.741983
2024-12-23 17:42:52.399588,37.59,96.47,3,0,Policy,0.5,37.59,96.47,3,5890.666666666667,0.0,True,-1.44197
2024-12-23 17:42:52.450195,64.61,116.98,2,-1,Policy,0.5,49.02,119.44,1,984.6666666666666,0.0,True,-0.326336
2024-12-23 17:42:52.496433,71.71,105.35,1,0,Random,0.5,71.71,105.35,1,884.0,0.0,True,-0.301554
2024-12-23 17:42:52.548433,69.1,109.04,1,0,Policy,0.5,69.1,109.04,1,855.3333333333334,0.0,True,-0.294254
2024-12-23 17:42:52.599429,51.2,104.8,1,1,Policy,0.5,31.7,99.08,2,1755.3333333333333,0.0,True,-0.812535
2024-12-23 17:42:52.637151,35.69,149.73,2,-1,Random,0.5,16.09,103.88,1,889.3333333333334,0.0,True,-0.302899
2024-12-23 17:42:52.684919,79.44,107.93,1,1,Policy,0.5,40.48,88.22,2,2393.333333333333,0.0,True,-0.911692
2024-12-23 17:42:52.724918,32.96,106.46,2,-1,Policy,0.5,30.02,112.72,1,1010.6666666666666,0.0,True,-0.332532
2024-12-23 17:42:52.764916,57.44,103.97,1,0,Policy,0.5,57.44,103.97,1,921.5,0.0,True,-0.310937
2024-12-23 17:42:52.818505,76.41,132.14,1,0,Policy,0.5,59.27,108.58,1,760.0,0.0,True,-0.26914
2024-12-23 17:42:52.856081,61.94,148.73,1,0,Policy,0.5,61.94,148.73,1,842.8333333333334,0.0,True,-0.291035
2024-12-23 17:42:52.905095,74.33,105.81,1,0,Random,0.5,74.33,105.81,1,1126.3333333333333,0.0,True,-0.359161
2024-12-23 17:42:52.947097,66.68,148.59,1,0,Random,0.5,66.68,148.59,1,895.0,0.0,True,-0.304325
2024-12-23 17:42:52.997089,63.31,113.66,1,0,Policy,0.5,63.31,113.66,1,972.1666666666666,0.0,True,-0.323328
2024-12-23 17:42:53.055696,61.45,131.32,1,0,Random,0.5,61.45,131.32,1,883.0,0.0,True,-0.301301
2024-12-23 17:42:53.103434,67.13,156.25,1,0,Policy,0.5,67.13,156.25,1,1076.5,0.0,True,-0.347871
2024-12-23 17:42:53.151431,60.69,108.29,1,0,Random,0.5,66.04,107.87,1,1021.6666666666666,0.0,True,-0.33513
2024-12-23 17:42:53.198429,53.82,105.88,1,0,Random,0.5,53.82,105.88,1,1172.1666666666667,0.0,True,-0.369314
2024-12-23 17:42:53.242073,71.62,137.23,1,1,Policy,0.5,57.68,131.94,2,2691.5,0.0,True,-0.951788
